# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3008, i.e. number of multipoles equal to 3007
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  447       1.899876827640e+03       1.697493057551e+01       0.000000000000e+00      -6.822119155422e+01       2.316295899690e-08       8.704893467565e-06       1.673950808825e-06 
  448       1.909575523506e+03       1.680597579265e+01       0.000000000000e+00      -6.897532052902e+01       2.309216176685e-08       8.523479528348e-06       1.660375527600e-06 
  449       1.919425576676e+03       1.663545344256e+01       0.000000000000e+00      -6.969536816176e+01       2.302173264560e-08       8.344895384763e-06       1.646656855158e-06 
  450       1.929419417899e+03       1.646345701326e+01       0.000000000000e+00      -7.038113567877e+01       2.295166998234e-08       8.169146573828e-06       1.632800111718e-06 
  451       1.939549321039e+03       1.629008170453e+01       0.000000000000e+00      -7.103242744252e+01       2.288197098474e-08       7.996237209344e-06       1.618810759668e-06 
  452       1.949807402171e+03       1.611542443729e+01       0.000000000000e+00      -7.164905098173e+01       2.281263169067e-08       7.826169959164e-06       1.604694405030e-06 
  453       1.960185618670e+03       1.593958386288e+01       0.000000000000e+00      -7.223081702154e+01       2.274364693970e-08       7.658946022344e-06       1.590456798931e-06 
  454       1.970675768302e+03       1.576266037249e+01       0.000000000000e+00      -7.277753951364e+01       2.267501034419e-08       7.494565106176e-06       1.576103839090e-06 
  455       1.981269488310e+03       1.558475610641e+01       0.000000000000e+00      -7.328903566644e+01       2.260671426021e-08       7.333025403103e-06       1.561641571294e-06 
  456       1.991958254510e+03       1.540597496344e+01       0.000000000000e+00      -7.376512597519e+01       2.253874975800e-08       7.174323567521e-06       1.547076190898e-06 
  457       2.002733380379e+03       1.522642261019e+01       0.000000000000e+00      -7.420563425216e+01       2.247110659226e-08       7.018454692458e-06       1.532414044317e-06 
  458       2.013586016144e+03       1.504620649043e+01       0.000000000000e+00      -7.461038765676e+01       2.240377317207e-08       6.865412286134e-06       1.517661630534e-06 
  459       2.024507147875e+03       1.486543583444e+01       0.000000000000e+00      -7.497921672572e+01       2.233673653047e-08       6.715188248413e-06       1.502825602607e-06 
  460       2.035487596573e+03       1.468422166836e+01       0.000000000000e+00      -7.531195540321e+01       2.226998229382e-08       6.567772847125e-06       1.487912769185e-06 
  461       2.046518017260e+03       1.450267682349e+01       0.000000000000e+00      -7.560844107098e+01       2.220349465072e-08       6.423154694278e-06       1.472930096034e-06 
  462       2.057588898073e+03       1.432091594567e+01       0.000000000000e+00      -7.586851457854e+01       2.213725632078e-08       6.281320722153e-06       1.457884707560e-06 
  463       2.068690559350e+03       1.413905550462e+01       0.000000000000e+00      -7.609202027332e+01       2.207124852293e-08       6.142256159276e-06       1.442783888348e-06 
  464       2.079813152721e+03       1.395721380323e+01       0.000000000000e+00      -7.627880603074e+01       2.200545094346e-08       6.005944506277e-06       1.427635084698e-06 
  465       2.090946660203e+03       1.377551098700e+01       0.000000000000e+00      -7.642872328446e+01       2.193984170379e-08       5.872367511631e-06       1.412445906175e-06 
  466       2.102081935375e+03       1.359406135097e+01       0.000000000000e+00      -7.654168903421e+01       2.187440332173e-08       5.741508390068e-06       1.397222882339e-06 
  467       2.113213864527e+03       1.341294997790e+01       0.000000000000e+00      -7.661787393721e+01       2.180914107246e-08       5.613361693650e-06       1.381967665663e-06 
  468       2.124338302349e+03       1.323225538965e+01       0.000000000000e+00      -7.665752014444e+01       2.174406570472e-08       5.487923853780e-06       1.366680654313e-06 
  469       2.135451038420e+03       1.305205718866e+01       0.000000000000e+00      -7.666087991748e+01       2.167918753547e-08       5.365189960595e-06       1.351362220538e-06 
  470       2.146547796872e+03       1.287243606311e+01       0.000000000000e+00      -7.662821569285e+01       2.161451643625e-08       5.245153743528e-06       1.336012710159e-06 
  471       2.157624236056e+03       1.269347379192e+01       0.000000000000e+00      -7.655980014629e+01       2.155006181930e-08       5.127807551777e-06       1.320632442076e-06 
  472       2.168675948209e+03       1.251525324991e+01       0.000000000000e+00      -7.645591625714e+01       2.148583262357e-08       5.013142334676e-06       1.305221707759e-06 
  473       2.179698459113e+03       1.233785841288e+01       0.000000000000e+00      -7.631685737265e+01       2.142183730054e-08       4.901147621974e-06       1.289780770737e-06 
  474       2.190687227766e+03       1.216137436268e+01       0.000000000000e+00      -7.614292727226e+01       2.135808379994e-08       4.791811504020e-06       1.274309866091e-06 
  475       2.201637646045e+03       1.198588729234e+01       0.000000000000e+00      -7.593444023199e+01       2.129457955522e-08       4.685120611850e-06       1.258809199942e-06 
  476       2.212545038369e+03       1.181148451113e+01       0.000000000000e+00      -7.569172108870e+01       2.123133146899e-08       4.581060097181e-06       1.243278948927e-06 
  477       2.223404661368e+03       1.163825444966e+01       0.000000000000e+00      -7.541510530447e+01       2.116834589817e-08       4.479613612314e-06       1.227719259688e-06 
  478       2.234211703541e+03       1.146628666501e+01       0.000000000000e+00      -7.510493903088e+01       2.110562863911e-08       4.380763289933e-06       1.212130248346e-06 
  479       2.244961284931e+03       1.129567184576e+01       0.000000000000e+00      -7.476157917336e+01       2.104318491244e-08       4.284489722823e-06       1.196511999978e-06 
  480       2.255648456779e+03       1.112650181715e+01       0.000000000000e+00      -7.438539345551e+01       2.098101934782e-08       4.190771943481e-06       1.180864568089e-06 
  481       2.266268201198e+03       1.095886954613e+01       0.000000000000e+00      -7.397676048341e+01       2.091913596853e-08       4.099587403636e-06       1.165187974081e-06 
  482       2.276815430832e+03       1.079286914645e+01       0.000000000000e+00      -7.353606980996e+01       2.085753817588e-08       4.010911953683e-06       1.149482206723e-06 
  483       2.287284988525e+03       1.062859588380e+01       0.000000000000e+00      -7.306372199919e+01       2.079622873348e-08       3.924719822004e-06       1.133747221612e-06 
  484       2.297671646981e+03       1.046614618085e+01       0.000000000000e+00      -7.256012869059e+01       2.073520975132e-08       3.840983594216e-06       1.117982940640e-06 
  485       2.307970108436e+03       1.030561762238e+01       0.000000000000e+00      -7.202571266344e+01       2.067448266972e-08       3.759674192307e-06       1.102189251445e-06 
  486       2.318175004315e+03       1.014710896036e+01       0.000000000000e+00      -7.146090790113e+01       2.061404824305e-08       3.680760853685e-06       1.086366006875e-06 
  487       2.328280894903e+03       9.990720119026e+00       0.000000000000e+00      -7.086615965548e+01       2.055390652343e-08       3.604211110136e-06       1.070513024439e-06 
  488       2.338282269008e+03       9.836552200015e+00       0.000000000000e+00      -7.024192451105e+01       2.049405684408e-08       3.529990766676e-06       1.054630085756e-06 
  489       2.348173543625e+03       9.684707487425e+00       0.000000000000e+00      -6.958867044949e+01       2.043449780264e-08       3.458063880321e-06       1.038716936003e-06 
  490       2.357949063602e+03       9.535289452919e+00       0.000000000000e+00      -6.890687691387e+01       2.037522724427e-08       3.388392738754e-06       1.022773283365e-06 
  491       2.367603101303e+03       9.388402760822e+00       0.000000000000e+00      -6.819703487297e+01       2.031624224461e-08       3.320937838900e-06       1.006798798473e-06 
  492       2.377129856277e+03       9.244153273209e+00       0.000000000000e+00      -6.745964688560e+01       2.025753909254e-08       3.255657865407e-06       9.907931138448e-07 
  493       2.386523454918e+03       9.102648055003e+00       0.000000000000e+00      -6.669522716499e+01       2.019911327277e-08       3.192509669031e-06       9.747558233230e-07 
  494       2.395777950135e+03       8.963995379063e+00       0.000000000000e+00      -6.590430164302e+01       2.014095944834e-08       3.131448244929e-06       9.586864815091e-07 
  495       2.404887321013e+03       8.828304731286e+00       0.000000000000e+00      -6.508740803464e+01       2.008307144283e-08       3.072426710853e-06       9.425846031953e-07 
  496       2.413845472478e+03       8.695686815693e+00       0.000000000000e+00      -6.424509590209e+01       2.002544222248e-08       3.015396285253e-06       9.264496627931e-07 
  497       2.422646234965e+03       8.566253559527e+00       0.000000000000e+00      -6.337792671933e+01       1.996806387815e-08       2.960306265286e-06       9.102810937596e-07 
  498       2.431283364081e+03       8.440118118345e+00       0.000000000000e+00      -6.248647393629e+01       1.991092760703e-08       2.907104004724e-06       8.940782880211e-07 
  499       2.439750540270e+03       8.317394881111e+00       0.000000000000e+00      -6.157132304321e+01       1.985402369428e-08       2.855734891780e-06       8.778405953938e-07 
  500       2.448041368476e+03       8.198199475291e+00       0.000000000000e+00      -6.063307163497e+01       1.979734149440e-08       2.806142326821e-06       8.615673230018e-07 
  501       2.456149377812e+03       8.082648771948e+00       0.000000000000e+00      -5.967232947544e+01       1.974086941250e-08       2.758267700005e-06       8.452577346922e-07 
  502       2.464068021223e+03       7.970860890831e+00       0.000000000000e+00      -5.868971856175e+01       1.968459488535e-08       2.712050368813e-06       8.289110504477e-07 
  503       2.471790675150e+03       7.862955205474e+00       0.000000000000e+00      -5.768587318864e+01       1.962850436229e-08       2.667427635487e-06       8.125264457966e-07 
  504       2.479310639196e+03       7.759052348285e+00       0.000000000000e+00      -5.666144001282e+01       1.957258328596e-08       2.624334724376e-06       7.961030512195e-07 
  505       2.486622103448e+03       7.659260163695e+00       0.000000000000e+00      -5.561705902440e+01       1.951682006681e-08       2.582716221521e-06       7.796403838283e-07 
  506       2.493723081773e+03       7.563631112191e+00       0.000000000000e+00      -5.455330572793e+01       1.946121829922e-08       2.542560984111e-06       7.631396641544e-07 
  507       2.500612562370e+03       7.472203649171e+00       0.000000000000e+00      -5.347074742248e+01       1.940578520837e-08       2.503868692055e-06       7.466025549867e-07 
  508       2.507289547869e+03       7.385016164416e+00       0.000000000000e+00      -5.236996219904e+01       1.935052771050e-08       2.466638514338e-06       7.300307342150e-07 
