# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2508, i.e. number of multipoles equal to 2507
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1648       3.852445057628e+02       1.892162048012e+01       7.019144856674e-02      -2.411657490584e+01       2.488144697329e-09       2.214689370782e-07       1.725844634373e-07 
 1649       3.851183602883e+02       1.884068380640e+01       7.013506331587e-02      -2.436793738010e+01       2.484815585515e-09       2.169194510732e-07       1.717595239140e-07 
 1650       3.850107949918e+02       1.875830294897e+01       7.007908201428e-02      -2.461429111651e+01       2.481491823235e-09       2.123823333544e-07       1.709169211515e-07 
 1651       3.849213413259e+02       1.867451038863e+01       7.002349940796e-02      -2.485557485651e+01       2.478173404485e-09       2.078581983522e-07       1.700570414843e-07 
 1652       3.848495282186e+02       1.858933878059e+01       6.996831020977e-02      -2.509172711594e+01       2.474860322330e-09       2.033476643829e-07       1.691802744709e-07 
 1653       3.847948820689e+02       1.850282095479e+01       6.991350909934e-02      -2.532268618463e+01       2.471552568892e-09       1.988513536601e-07       1.682870129029e-07 
 1654       3.847569267430e+02       1.841498991613e+01       6.985909072309e-02      -2.554839012618e+01       2.468250135349e-09       1.943698923053e-07       1.673776528161e-07 
 1655       3.847351835705e+02       1.832587884479e+01       6.980504969410e-02      -2.576877677758e+01       2.464953011926e-09       1.899039103596e-07       1.664525935000e-07 
 1656       3.847291713405e+02       1.823552109645e+01       6.975138059213e-02      -2.598378374898e+01       2.461661187891e-09       1.854540417941e-07       1.655122375083e-07 
 1657       3.847384062971e+02       1.814395020258e+01       6.969807796349e-02      -2.619334842332e+01       2.458374651546e-09       1.810209245216e-07       1.645569906690e-07 
 1658       3.847624021362e+02       1.805119987076e+01       6.964513632104e-02      -2.639740795607e+01       2.455093390223e-09       1.766052004073e-07       1.635872620947e-07 
 1659       3.848006700009e+02       1.795730398485e+01       6.959255014412e-02      -2.659589927491e+01       2.451817390277e-09       1.722075152801e-07       1.626034641927e-07 
 1660       3.848527184781e+02       1.786229660538e+01       6.954031387848e-02      -2.678875907942e+01       2.448546637078e-09       1.678285189436e-07       1.616060126755e-07 
 1661       3.849180535940e+02       1.776621196972e+01       6.948842193625e-02      -2.697592384077e+01       2.445281115008e-09       1.634688651875e-07       1.605953265706e-07 
 1662       3.849961788108e+02       1.766908449242e+01       6.943686869586e-02      -2.715732980146e+01       2.442020807452e-09       1.591292117987e-07       1.595718282312e-07 
 1663       3.850865950219e+02       1.757094876546e+01       6.938564850200e-02      -2.733291297496e+01       2.438765696792e-09       1.548102205721e-07       1.585359433460e-07 
 1664       3.851888005489e+02       1.747183955849e+01       6.933475566558e-02      -2.750260914542e+01       2.435515764402e-09       1.505125573224e-07       1.574881009503e-07 
 1665       3.853022911367e+02       1.737179181917e+01       6.928418446363e-02      -2.766635386739e+01       2.432270990642e-09       1.462368918947e-07       1.564287334352e-07 
 1666       3.854265599505e+02       1.727084067339e+01       6.923392913930e-02      -2.782408246549e+01       2.429031354847e-09       1.419838981762e-07       1.553582765588e-07 
 1667       3.855610975709e+02       1.716902142555e+01       6.918398390177e-02      -2.797573003412e+01       2.425796835327e-09       1.377542541072e-07       1.542771694562e-07 
 1668       3.857053919908e+02       1.706636955884e+01       6.913434292619e-02      -2.812123143716e+01       2.422567409356e-09       1.335486416924e-07       1.531858546498e-07 
 1669       3.858589286108e+02       1.696292073551e+01       6.908500035365e-02      -2.826052130763e+01       2.419343053167e-09       1.293677470119e-07       1.520847780596e-07 
 1670       3.860211902356e+02       1.685871079715e+01       6.903595029112e-02      -2.839353404744e+01       2.416123741946e-09       1.252122602329e-07       1.509743890139e-07 
 1671       3.861916570700e+02       1.675377576495e+01       6.898718681138e-02      -2.852020382704e+01       2.412909449824e-09       1.210828756208e-07       1.498551402591e-07 
 1672       3.863698067148e+02       1.664815183998e+01       6.893870395297e-02      -2.864046458514e+01       2.409700149873e-09       1.169802915503e-07       1.487274879706e-07 
 1673       3.865551141631e+02       1.654187540344e+01       6.889049572017e-02      -2.875425002839e+01       2.406495814098e-09       1.129052105169e-07       1.475918917631e-07 
 1674       3.867470517960e+02       1.643498301697e+01       6.884255608287e-02      -2.886149363109e+01       2.403296413428e-09       1.088583391484e-07       1.464488147007e-07 
 1675       3.869451134805e+02       1.632751074221e+01       6.879487879968e-02      -2.896214580726e+01       2.400101923788e-09       1.048404933013e-07       1.452986525602e-07 
 1676       3.871488870996e+02       1.621949209256e+01       6.874745688542e-02      -2.905622559147e+01       2.396912344429e-09       1.008529148353e-07       1.441415205847e-07 
 1677       3.873579826479e+02       1.611096006405e+01       6.870028313881e-02      -2.914376940882e+01       2.393727679904e-09       9.689695900985e-08       1.429774639582e-07 
 1678       3.875720081844e+02       1.600194781470e+01       6.865335031895e-02      -2.922481394398e+01       2.390547934015e-09       9.297398979913e-08       1.418065283013e-07 
 1679       3.877905698296e+02       1.589248866470e+01       6.860665114524e-02      -2.929939614160e+01       2.387373109809e-09       8.908537991709e-08       1.406287596726e-07 
 1680       3.880132717628e+02       1.578261609673e+01       6.856017829728e-02      -2.936755320673e+01       2.384203209575e-09       8.523251084230e-08       1.394442045704e-07 
 1681       3.882397162189e+02       1.567236375612e+01       6.851392441487e-02      -2.942932260530e+01       2.381038234836e-09       8.141677284294e-08       1.382529099335e-07 
 1682       3.884695034857e+02       1.556176545117e+01       6.846788209789e-02      -2.948474206449e+01       2.377878186346e-09       7.763956500172e-08       1.370549231432e-07 
 1683       3.887022319008e+02       1.545085515333e+01       6.842204390628e-02      -2.953384957320e+01       2.374723064082e-09       7.390229524095e-08       1.358502920242e-07 
 1684       3.889374978489e+02       1.533966699748e+01       6.837640235997e-02      -2.957668338247e+01       2.371572867244e-09       7.020638034753e-08       1.346390648463e-07 
 1685       3.891748957585e+02       1.522823528215e+01       6.833094993879e-02      -2.961328200589e+01       2.368427594245e-09       6.655324599803e-08       1.334212903256e-07 
 1686       3.894140180996e+02       1.511659446980e+01       6.828567908243e-02      -2.964368422005e+01       2.365287242705e-09       6.294432678380e-08       1.321970176261e-07 
 1687       3.896544553800e+02       1.500477918700e+01       6.824058219038e-02      -2.966792906497e+01       2.362151809453e-09       5.938106623604e-08       1.309662963608e-07 
 1688       3.898957961430e+02       1.489282422476e+01       6.819565162186e-02      -2.968605584454e+01       2.359021290512e-09       5.586491685104e-08       1.297291765934e-07 
 1689       3.901376269642e+02       1.478076453867e+01       6.815087969576e-02      -2.969810412689e+01       2.355895681104e-09       5.239734011525e-08       1.284857088393e-07 
 1690       3.903795324486e+02       1.466863524924e+01       6.810625869059e-02      -2.970411374491e+01       2.352774975634e-09       4.897980653059e-08       1.272359440676e-07 
 1691       3.906210952278e+02       1.455647164208e+01       6.806178084438e-02      -2.970412479661e+01       2.349659167695e-09       4.561379563962e-08       1.259799337018e-07 
 1692       3.908618959569e+02       1.444430916816e+01       6.801743835465e-02      -2.969817764557e+01       2.346548250056e-09       4.230079605084e-08       1.247177296220e-07 
 1693       3.911015133118e+02       1.433218344406e+01       6.797322337836e-02      -2.968631292139e+01       2.343442214658e-09       3.904230546398e-08       1.234493841653e-07 
 1694       3.913395239858e+02       1.422013025222e+01       6.792912803181e-02      -2.966857152009e+01       2.340341052611e-09       3.583983069530e-08       1.221749501282e-07 
 1695       3.915755026875e+02       1.410818554114e+01       6.788514439060e-02      -2.964499460456e+01       2.337244754185e-09       3.269488770300e-08       1.208944807673e-07 
 1696       3.918090221370e+02       1.399638542569e+01       6.784126448956e-02      -2.961562360497e+01       2.334153308809e-09       2.960900161255e-08       1.196080298012e-07 
 1697       3.920396530635e+02       1.388476618729e+01       6.779748032269e-02      -2.958050021922e+01       2.331066705063e-09       2.658370674212e-08       1.183156514116e-07 
 1698       3.922669642024e+02       1.377336427420e+01       6.775378384311e-02      -2.953966641336e+01       2.327984930671e-09       2.362054662802e-08       1.170174002446e-07 
 1699       3.924905222921e+02       1.366221630173e+01       6.771016696297e-02      -2.949316442202e+01       2.324907972500e-09       2.072107405019e-08       1.157133314125e-07 
 1700       3.927098920711e+02       1.355135905249e+01       6.766662155342e-02      -2.944103674884e+01       2.321835816551e-09       1.788685105765e-08       1.144035004951e-07 
 1701       3.929246362755e+02       1.344082947667e+01       6.762313944452e-02      -2.938332616690e+01       2.318768447956e-09       1.511944899410e-08       1.130879635408e-07 
 1702       3.931343156354e+02       1.333066469220e+01       6.757971242520e-02      -2.932007571916e+01       2.315705850970e-09       1.242044852339e-08       1.117667770685e-07 
 1703       3.933384888725e+02       1.322090198510e+01       6.753633224317e-02      -2.925132871885e+01       2.312648008968e-09       9.791439655176e-09       1.104399980686e-07 
 1704       3.935367126972e+02       1.311157880964e+01       6.749299060490e-02      -2.917712874997e+01       2.309594904437e-09       7.234021770513e-09       1.091076840048e-07 
 1705       3.937285418052e+02       1.300273278859e+01       6.744967917550e-02      -2.909751966764e+01       2.306546518975e-09       4.749803647486e-09       1.077698928150e-07 
 1706       3.939135288750e+02       1.289440171353e+01       6.740638957871e-02      -2.901254559860e+01       2.303502833281e-09       2.340403486892e-09       1.064266829134e-07 
 1707       3.940912245649e+02       1.278662354501e+01       6.736311339682e-02      -2.892225094159e+01       2.300463827149e-09       7.448937946564e-12       1.050781131913e-07 
 1708       3.942611775100e+02       1.267943641284e+01       6.731984217060e-02      -2.882668036779e+01       2.297429479468e-09      -2.247422875994e-09       1.037242430189e-07 
 1709       3.944229343193e+02       1.257287861633e+01       6.727656739923e-02      -2.872587882128e+01       2.294399768211e-09      -4.422565331667e-09       1.023651322468e-07 
 1710       3.945760395727e+02       1.246698862451e+01       6.723328054027e-02      -2.861989151943e+01       2.291374670432e-09      -6.516322280120e-09       1.010008412070e-07 
 1711       3.947200358183e+02       1.236180507639e+01       6.718997300958e-02      -2.850876395336e+01       2.288354162260e-09      -8.527028020887e-09       9.963143071478e-08 
 1712       3.948544635693e+02       1.225736678123e+01       6.714663618123e-02      -2.839254188833e+01       2.285338218893e-09      -1.045300727615e-08       9.825696206983e-08 
